domain,page,page_title,pageviews
www.muni.org,www.muni.org/departments/health/admin/animal_control/news/pages/worldspayday20140224.aspx,FREE Spay Coupons for the Public: World Spay Day,9
www.muni.org,www.muni.org/departments/health/admin/animal_control/pages/doglicensebymailorinperson.aspx,Dog license by mail or in person,9
www.muni.org,www.muni.org/departments/health/admin/environment/airq/pages/airqualityhealthadvisories.aspx,AirQualityHealthAdvisories,9
www.muni.org,www.muni.org/departments/health/cemetery/pages/fees.aspx,fees,9
www.muni.org,www.muni.org/departments/internal_audit/pages/2016_audit_reports.aspx,2016_Audit_Reports,9
www.muni.org,www.muni.org/departments/it/tech/pages/default.aspx,IT Technology Services,9
www.muni.org,www.muni.org/departments/legal/criminal/howdoi/pages/payfinescommunityservice.aspx,Pay Fines/Serve Community Service,9
www.muni.org,www.muni.org/departments/mayor/pages/cleanup.aspx,city wide cleanup,9
www.muni.org,www.muni.org/departments/mayor/pressreleases/pages/mayorberkowitzannouncesefficientlightinginitiative.aspx,Mayor Berkowitz Announces Efficient Lighting Initiative,9
www.muni.org,www.muni.org/departments/merrill_field/pages/contactinfo.aspx,Contact Information,9
www.muni.org,www.muni.org/departments/ocpd/development/bsd/howdoi/pages/getabuildingpermit.aspx,Find Building safety - Permiting,9
www.muni.org,www.muni.org/departments/ocpd/development/lue/pages/jurisdiction.aspx,Jurisdiction,9
www.muni.org,www.muni.org/departments/ocpd/development/onsite/pages/waivers.aspx,Waivers,9
www.muni.org,www.muni.org/departments/ocpd/planning/amats/pages/1_cmp.aspx,1_cmp,9
www.muni.org,www.muni.org/departments/ocpd/planning/amats/pages/1_upwp.aspx,1_UPWP,9
www.muni.org,www.muni.org/departments/oem/prepared/pages/businessprep.aspx,Business Preparedness,9
www.muni.org,www.muni.org/departments/parks/pages/lynarypark.aspx,LynAryPark,9
www.muni.org,www.muni.org/departments/parks/pages/soccercamp.aspx,Soccer Camp,9
www.muni.org,www.muni.org/departments/police/forms/pages/parkingcitationappeal.aspx,Parking Citation Appeal Information,9
www.muni.org,www.muni.org/departments/project_management/pages/projectmanagement.aspx,Project Management,9
www.muni.org,www.muni.org/departments/project_management/pages/stormwatertreatmentplanreview.aspx,Storm Water Treatment Plan Review,9
www.muni.org,www.muni.org/departments/risk_management/pages/contactinfo.aspx,Contact Information,9
www.muni.org,www.muni.org/departments/traffic/pages/data.aspx,Data Section,9
www.muni.org,www.muni.org/departments/transit/anchorrides/pages/anchorrideseligibility.aspx,AnchorRIDES Eligibility,9
www.muni.org,www.muni.org/departments/transit/anchorrides/pages/coordinatedtransportation.aspx,Coordinated Transportation,9
www.muni.org,www.muni.org/departments/transit/peoplemover/pages/list13.aspx,List 13,9
www.muni.org,www.muni.org/departments/transit/peoplemover/pages/list8.aspx,List 8,9
www.muni.org,www.muni.org/departments/transit/peoplemover/pages/peoplemovercalendar.aspx,People Mover Calendar,9
www.muni.org,www.muni.org/departments/transit/peoplemover/pages/rideline.aspx,Rideline,9
www.muni.org,www.muni.org/departments/transit/sharearide/pages/sarformsflyers.aspx,Share-A-Ride Forms and Flyers,9
www.muni.org,www.muni.org/epayments/pages/buspass.aspx,Bus Passes,9
www.muni.org,www.muni.org/publicnotice/pages/2016p004.aspx,RFP 2016P004 - Provide 2016-2018 GIS Professional Services Term Contract(s),9
www.muni.org,"www.muni.org/publicnotice/pages/municipalweightrestrictions-effectivemarch29,2016.aspx","Municipal Weight Restrictions - Effective March 29, 2016",9
www.muni.org,www.muni.org/services/pages/default.aspx,Services A-Z,9
www.muni.org,www.muni.org/2016ancbondinfo/pages/default.aspx,Default,8
www.muni.org,www.muni.org/cityviewportal/account/register,Register - CityView Portal,8
www.muni.org,www.muni.org/departments/apfrs/pages/contactinfo.aspx,Contact Information,8
www.muni.org,www.muni.org/departments/assembly/clerk/elections/pages/votebymail.aspx,VotebyMail,8
www.muni.org,www.muni.org/departments/assembly/clerk/passedlegislation/pages/default.aspx,Assembly Legislation,8
www.muni.org,www.muni.org/departments/assembly/events/pages/adhoccommitteeonsapreview04212016.aspx,Ad Hoc Committee on SAP Review,8
www.muni.org,www.muni.org/departments/assembly/events/pages/assemblycommitteeonhomelessness04202016.aspx,Committee on Homelessness,8
www.muni.org,www.muni.org/departments/assembly/events/pages/newassemblymemberorientation-assemblyagenda04222016.aspx,New Assembly Member Orientation,8
www.muni.org,www.muni.org/departments/employee_relations/pages/teamsters.aspx,Teamsters,8
www.muni.org,www.muni.org/departments/erparks/pages/board.aspx,Board Members,8
www.muni.org,www.muni.org/departments/finance/treasury/trustfund/pages/default.aspx,MOA Trust Fund,8
www.muni.org,www.muni.org/departments/fire/pages/firestoppers.aspx,Fire Stoppers,8
www.muni.org,www.muni.org/departments/health/admin/environment/airq/pages/whyplug20f.aspx,WhyPlug20F,8
www.muni.org,www.muni.org/departments/health/admin/environment/fss/pages/fsscomplaints.aspx,fsscomplaints,8
www.muni.org,www.muni.org/departments/health/admin/environment/fss/pages/fsspestcontrol.aspx,fsspestcontrol,8
www.muni.org,www.muni.org/departments/health/directservices/pages/20142015influenza.aspx,2014/2015 Influenza,8
www.muni.org,www.muni.org/departments/health/directservices/pages/him.aspx,him,8
www.muni.org,www.muni.org/departments/mayor/boards/pages/howtoserve.aspx,How to serve,8
www.muni.org,www.muni.org/departments/mayor/boards/sistercities/pages/magadan.aspx,Magadan,8
www.muni.org,www.muni.org/departments/mayor/pages/parkingrulesnowbeingenforcedindowntownanchorage.aspx,Parking Rules Now Being Enforced in Downtown Anchorage,8
www.muni.org,www.muni.org/departments/ocpd/development/row/pages/information.aspx,Information,8
www.muni.org,www.muni.org/departments/ocpd/planning/amats/pages/1_partners.aspx,1_partners,8
www.muni.org,www.muni.org/departments/ocpd/planning/amats/pages/1_tip.aspx,1_TIP,8
www.muni.org,www.muni.org/departments/ocpd/planning/pages/ao2015-59title21amendment.aspx,AO 2015-59 Title 21 Amendment,8
www.muni.org,www.muni.org/departments/ocpd/planning/projects/pages/chugachaccessplan.aspx,Chugach Access Plan,8
www.muni.org,www.muni.org/departments/ocpd/planning/zoning/pages/b1.aspx,B1,8
www.muni.org,www.muni.org/departments/ocpd/planning/zoning/pages/r-9.aspx,R-9,8
www.muni.org,www.muni.org/departments/ocpd/planning/zoning/pages/wetlands.aspx,Wetlands,8
www.muni.org,www.muni.org/departments/operations/streets/service/pages/default.aspx,Default,8
www.muni.org,www.muni.org/departments/parks/pages/arcticbenson2013.aspx,Arctic Benson 2013,8
www.muni.org,www.muni.org/departments/parks/pages/campbellpark2013.aspx,Campbell Park 2013,8
www.muni.org,www.muni.org/departments/parks/pages/gwtrailscommittee.aspx,GW Trails Committee,8
www.muni.org,www.muni.org/departments/parks/pages/vendorpermits.aspx,Vendor Permits,8
www.muni.org,www.muni.org/departments/police/pages/every15minutes.aspx,Every 15 Minutes,8
www.muni.org,www.muni.org/departments/project_management/pages/roadbond.aspx,Road Bond,8
www.muni.org,www.muni.org/departments/project_management/wm/pages/watershed documents.aspx,Watershed Management Forms & Documents,8
www.muni.org,www.muni.org/departments/sws/curbside/pages/acceptablerecyclables.aspx,Acceptable Recyclables,8
www.muni.org,www.muni.org/departments/sws/pages/anchlandfillgastoenergyprj.aspx,Anchorage Landfill Gas to Energy Project,8
www.muni.org,www.muni.org/departments/transit/anchorrides/pages/anchorrideshours.aspx,AnchorRIDES Hours,8
www.muni.org,"www.muni.org/departments/transit/peoplemover/news/pages/biketoworkday,may17.aspx","Bike to Work Day, May 17",8
www.muni.org,www.muni.org/departments/transit/peoplemover/pages/list15.aspx,List 15,8
www.muni.org,www.muni.org/departments/transit/peoplemover/pages/list9.aspx,List 9,8
www.muni.org,www.muni.org/departments/transit/pressreleases/pages/default.aspx,Press Releases,8
www.muni.org,www.muni.org/pages/regconfirmation.aspx,Registration Confirmation,8
www.muni.org,www.muni.org/publicnotice/pages/cndate.aspx,Notices By End Date,8
www.muni.org,www.muni.org/visitors/pages/default.aspx,Visitors,8
merrillfieldmasterplan.com,merrillfieldmasterplan.com/,(not set),7
www.muni.org,www.muni.org/departments/aerc/pages/contactinfo.aspx,Contact Information,7
www.muni.org,www.muni.org/departments/apfrs/pages/forms.aspx,Forms,7
www.muni.org,www.muni.org/departments/assembly/clerk/elections/pages/currentpetitions.aspx,CurrentPetitions,7
www.muni.org,www.muni.org/departments/assembly/events/pages/worksessionreassemblyfirstquarterbudgetamendments04222016.aspx,Worksession re Assembly First Quarter Budget Amendments,7
www.muni.org,www.muni.org/departments/assembly/ombudsman/pages/contactinfo.aspx,Contact Information,7
www.muni.org,www.muni.org/departments/assembly/pressreleases/pages/default.aspx,Press Releases,7
www.muni.org,www.muni.org/departments/finance/treasury/dcf/pages/dcfrequestinginfocourtsysadminofc.aspx,DCF Requesting Information from Court System/Admin Office,7
www.muni.org,www.muni.org/departments/fire/events/pages/anchoragefirefightersopenhouse.aspx,Anchorage Firefighters Open House,7
www.muni.org,www.muni.org/departments/fire/prevention/pages/knox.aspx,knox,7
www.muni.org,www.muni.org/departments/health/cemetery/pages/history.aspx,history,7
www.muni.org,www.muni.org/departments/health/pages/coldweatherplan.aspx,Cold Weather Plan,7
www.muni.org,"www.muni.org/departments/health/phip/pages/anchoragewomen'scommission.aspx","Anchorage Women's Commission",7
www.muni.org,www.muni.org/departments/health/phip/pages/link.aspx,link,7
www.muni.org,www.muni.org/departments/legal/aho/pages/default.aspx,AHO,7
www.muni.org,www.muni.org/departments/library/events/pages/051016ireadwhatiwantbookclub@siamcuisine.aspx,"'I Read What I Want' Book Club @Siam Cuisine",7
www.muni.org,www.muni.org/departments/library/howdoi/pages/libraryjob.aspx,Apply for a job at the library?,7
www.muni.org,www.muni.org/departments/mayor/boards/pages/bchl.aspx,Boards & Commissions H-L,7
www.muni.org,www.muni.org/departments/mayor/boards/pages/boardcommissionethicsinformation.aspx,Board & Commission Ethics Information,7
www.muni.org,www.muni.org/departments/mayor/boards/sistercities/pages/darwin.aspx,Darwin,7
www.muni.org,www.muni.org/departments/mayor/boards/sistercities/pages/whitby.aspx,Whitby,7
www.muni.org,www.muni.org/departments/merrill_field/pages/noiseawareness.aspx,Noise Awareness,7
www.muni.org,www.muni.org/departments/ocpd/development/onsite/pages/notice.aspx,Engineers and Excavators Class,7
www.muni.org,www.muni.org/departments/ocpd/planning/amats/pages/amats_fac.aspx,amats_fac,7
www.muni.org,www.muni.org/departments/ocpd/planning/amats/pages/pressreleases.aspx,Press Releases,7
www.muni.org,www.muni.org/departments/ocpd/planning/physical/pages/compplans.aspx,Comprehensive Plans,7
www.muni.org,www.muni.org/departments/ocpd/planning/projects/pages/eastanchoragedistrictplan.aspx,East Anchorage District Plan,7
www.muni.org,www.muni.org/departments/ocpd/planning/publications/pages/housng_market_analysis.aspx,Housing Market Analysis,7
www.muni.org,www.muni.org/departments/ocpd/planning/zoning/pages/projections.aspx,Projections,7
www.muni.org,www.muni.org/departments/oem/plans/pages/lepc.aspx,Local Emergency Planning Committee,7
www.muni.org,www.muni.org/departments/operations/events/pages/default.aspx,Events,7
www.muni.org,www.muni.org/departments/operations/streets/pages/dispatchcenter.aspx,Dispatch Center,7
www.muni.org,www.muni.org/departments/operations/streets/service/pages/lrsa(limitedroadservicearea).aspx,LRSA/RRSA (Limited Road Service Area/Rural Road Service Area),7
www.muni.org,www.muni.org/departments/parks/pages/beaparkhost.aspx,Be a Park Host,7
www.muni.org,www.muni.org/departments/parks/pages/campbellcreektrailimprovements.aspx,Campbell Creek Trail Improvements,7
www.muni.org,www.muni.org/departments/parks/pages/chestercreekimprovements2.aspx,Chester Creek Improvements 2,7
www.muni.org,www.muni.org/departments/parks/pages/dparks.aspx,D Parks,7
www.muni.org,www.muni.org/departments/parks/pages/eparks.aspx,E Parks,7
www.muni.org,www.muni.org/departments/parks/pages/gwparksamenities.aspx,GW Parks & Amenities,7
www.muni.org,www.muni.org/departments/parks/pages/oparks.aspx,O Parks,7
www.muni.org,www.muni.org/departments/parks/pages/shotokankarate.aspx,Shotokan Karate,7
www.muni.org,www.muni.org/departments/police/pages/contactus.aspx,Contact Us,7
www.muni.org,www.muni.org/departments/police/pages/messagefromthechiefonlinepolicesandproceduresmanual.aspx,Online Policies and Procedures Manual,7
www.muni.org,www.muni.org/departments/police/pages/mewbio.aspx,MewBio,7
www.muni.org,www.muni.org/departments/police/pages/moneganbio.aspx,Monegan Bio,7
www.muni.org,www.muni.org/departments/police/property/pages/gunadvertising.aspx,Gun Advertising,7
www.muni.org,www.muni.org/departments/police/traffic/pages/constructionzonedoublefines.aspx,Construction Zone Double Fines,7
www.muni.org,www.muni.org/departments/project_management/pages/mitsfiles.aspx,MITSFiles,7
www.muni.org,www.muni.org/departments/traffic/pages/signals.aspx,Signals Section,7
www.muni.org,www.muni.org/departments/traffic/pages/trafficcalming.aspx,Traffic Calming,7
www.muni.org,www.muni.org/departments/transit/peoplemover/pages/gtfsdiscliamer.aspx,GTFS Discliamer,7
www.muni.org,www.muni.org/departments/transit/peoplemover/pages/ridingguidelinesandpolicies.aspx,Riding Guidelines and Policies,7
www.muni.org,www.muni.org/departments/transit/sharearide/pages/vanpoolingfaqs.aspx,Vanpooling FAQs,7
www.muni.org,www.muni.org/fastfacts/pages/climate.aspx,Climate,7
www.muni.org,www.muni.org/fastfacts/pages/economy.aspx,Economy,7
www.muni.org,www.muni.org/publicnotice/pages/2016c012.aspx,2016C012 Egan Center Mechanical System Upgrades,7
www.muni.org,www.muni.org/publicnotice/pages/2016c021.aspx,2016C021 TONY KNOWLES COASTAL TRAIL SISSON LOOP AND FISH CREEK BRIDGE REPLACEMENT,7
www.muni.org,www.muni.org/residents/pages/anchorageworks.aspx,Anchorage Works,7
www.muni.org,www.muni.org/departments/apfrs/pages/meetingdatesagendasminutes.aspx,Meeting Dates Agenda Minutes,6
www.muni.org,www.muni.org/departments/apfrs/pages/planiii.aspx,Plan III,6
www.muni.org,www.muni.org/departments/assembly/clerk/elections/pages/absenteeinperson.aspx,Absentee in Person,6
www.muni.org,www.muni.org/departments/assembly/events/pages/taxationandregulationofmarijuanacommitteemeeting02252016.aspx,Taxation and Regulation of Marijuana Committee Meeting,6
www.muni.org,www.muni.org/departments/assembly/pages/communitycouncils-aboutus.aspx,What is a Community Council?,6
www.muni.org,www.muni.org/departments/budget/operatingbudget/pages/2015revopbudgets.aspx,2015 Rev Op Budgets,6
www.muni.org,www.muni.org/departments/budget/pages/staff.aspx,Staff,6
www.muni.org,www.muni.org/departments/equal_opportunity/pages/investigating_discrimination_complaints.aspx,Investigating Discrimination Complaints,6
www.muni.org,www.muni.org/departments/equal_opportunity/pages/policy_against_harrassment.aspx,Policy Against Harrasment,6
www.muni.org,www.muni.org/departments/finance/treasury/programtaxes/roomtax/pages/room-tax-statistics.aspx,Room Tax Statistics,6
www.muni.org,www.muni.org/departments/health/admin/environment/airq/pages/airqualitycomplaintinvestigation.aspx,AirQualityComplaintInvestigation,6
www.muni.org,www.muni.org/departments/hlb/pages/contactinfo.aspx,Contact Information,6
www.muni.org,www.muni.org/departments/hlb/pages/whatwedo.aspx,What We Do,6
www.muni.org,www.muni.org/departments/internal_audit/pages/sunsetaudits.aspx,SunsetAudits,6
www.muni.org,www.muni.org/departments/library/events/pages/051916filingforsocialsecurityretirementflexibilitychoices@searsmall-libraryspace.aspx,Filing for Social Security: Retirement Flexibility & Choices @Sears Mall-Library Space,6
www.muni.org,www.muni.org/departments/library/howdoi/pages/usemylibrarycard.aspx,Use My Library Card?,6
